geoid,month,evictions
4013422626,2024-09,3
4013422626,2024-10,2
4013422626,2024-12,1
4013422627,2022-02,1
4013422627,2022-03,3
4013422627,2022-05,3
4013422627,2022-06,2
4013422627,2022-07,1
4013422627,2022-08,2
4013422627,2022-09,2
4013422627,2022-10,1
4013422627,2022-11,4
4013422627,2022-12,3
4013422627,2023-01,2
4013422627,2023-05,1
4013422627,2023-07,1
4013422627,2023-08,3
4013422627,2023-09,2
4013422627,2023-10,1
4013422627,2023-11,3
4013422627,2023-12,1
4013422627,2024-01,1
4013422627,2024-03,3
4013422627,2024-04,1
4013422627,2024-05,2
4013422627,2024-06,1
4013422627,2024-07,3
4013422627,2024-08,2
4013422627,2024-09,2
4013422627,2024-11,1
4013422628,2022-01,14
4013422628,2022-02,9
4013422628,2022-03,8
4013422628,2022-04,16
4013422628,2022-05,13
4013422628,2022-06,10
4013422628,2022-07,16
4013422628,2022-08,7
4013422628,2022-09,15
4013422628,2022-10,7
4013422628,2022-11,11
4013422628,2022-12,10
4013422628,2023-01,16
4013422628,2023-02,7
4013422628,2023-03,6
4013422628,2023-04,10
4013422628,2023-05,5
4013422628,2023-06,2
4013422628,2023-07,19
4013422628,2023-08,12
4013422628,2023-09,15
4013422628,2023-10,19
4013422628,2023-11,15
4013422628,2023-12,13
4013422628,2024-01,11
4013422628,2024-02,5
4013422628,2024-03,7
4013422628,2024-04,13
4013422628,2024-05,7
4013422628,2024-06,13
4013422628,2024-07,5
4013422628,2024-08,5
4013422628,2024-09,8
4013422628,2024-10,9
4013422628,2024-11,7
4013422628,2024-12,8
4013422629,2022-01,1
4013422629,2022-04,2
4013422629,2022-06,3
4013422629,2022-07,4
4013422629,2022-08,1
4013422629,2022-09,3
4013422629,2022-11,2
4013422629,2022-12,1
4013422629,2023-01,2
4013422629,2023-02,1
4013422629,2023-04,2
4013422629,2023-05,1
4013422629,2023-06,1
4013422629,2023-08,1
4013422629,2023-09,1
4013422629,2023-10,1
4013422629,2023-11,3
4013422629,2023-12,1
4013422629,2024-02,2
4013422629,2024-04,2
4013422629,2024-06,1
4013422629,2024-07,1
4013422629,2024-10,2
4013422629,2024-11,1
4013422630,2022-01,3
4013422630,2022-02,8
4013422630,2022-03,5
4013422630,2022-04,3
4013422630,2022-05,3
4013422630,2022-06,5
4013422630,2022-07,4
4013422630,2022-08,5
4013422630,2022-09,3
4013422630,2022-11,1
4013422630,2023-01,1
4013422630,2023-02,1
4013422630,2023-03,2
4013422630,2023-04,1
4013422630,2023-05,2
4013422630,2023-06,2
4013422630,2023-07,3
4013422630,2023-08,3
4013422630,2023-09,1
4013422630,2023-10,1
4013422630,2023-11,1
4013422630,2023-12,1
4013422630,2024-01,3
4013422630,2024-02,1
4013422630,2024-03,1
4013422630,2024-04,2
4013422630,2024-05,2
4013422630,2024-06,1
4013422630,2024-07,1
4013422630,2024-08,1
4013422630,2024-09,1
4013422630,2024-10,1
4013422630,2024-11,1
4013422630,2024-12,1
4013422632,2022-01,2
4013422632,2022-02,2
4013422632,2022-03,1
4013422632,2022-05,4
4013422632,2022-06,1
4013422632,2022-07,1
4013422632,2022-08,1
4013422632,2022-09,1
4013422632,2022-10,1
4013422632,2023-02,1
4013422632,2023-03,3
4013422632,2023-04,1
4013422632,2023-05,5
4013422632,2023-06,1
4013422632,2023-07,2
4013422632,2023-08,6
4013422632,2023-09,4
4013422632,2023-10,5
4013422632,2023-11,1
4013422632,2023-12,2
4013422632,2024-01,4
4013422632,2024-02,5
4013422632,2024-03,4
4013422632,2024-04,4
4013422632,2024-05,6
4013422632,2024-06,2
4013422632,2024-07,2
4013422632,2024-08,7
4013422632,2024-09,3
4013422632,2024-10,5
4013422632,2024-11,4
4013422632,2024-12,5
4013422633,2022-01,21
4013422633,2022-02,9
4013422633,2022-03,8
4013422633,2022-04,11
4013422633,2022-05,10
4013422633,2022-06,9
4013422633,2022-07,17
4013422633,2022-08,6
4013422633,2022-09,7
4013422633,2022-10,4
4013422633,2022-11,7
4013422633,2022-12,4
4013422633,2023-01,1
4013422633,2023-02,6
4013422633,2023-03,3
4013422633,2023-04,5
4013422633,2023-05,7
4013422633,2023-06,2
4013422633,2023-07,7
4013422633,2023-08,7
4013422633,2023-09,5
4013422633,2023-10,5
4013422633,2023-11,4
4013422633,2023-12,1
4013422633,2024-01,8
4013422633,2024-02,2
4013422633,2024-03,6
4013422633,2024-04,4
4013422633,2024-05,9
4013422633,2024-06,7
4013422633,2024-07,5
4013422633,2024-08,3
4013422633,2024-09,11
4013422633,2024-10,3
4013422633,2024-11,4
4013422633,2024-12,2
4013422634,2022-01,2
4013422634,2022-02,6
4013422634,2022-03,4
4013422634,2022-04,3
4013422634,2022-05,1
4013422634,2022-06,3
4013422634,2022-07,3
4013422634,2022-09,1
4013422634,2022-10,1
4013422634,2022-11,5
4013422634,2022-12,6
4013422634,2023-01,3
4013422634,2023-02,3
4013422634,2023-03,3
4013422634,2023-04,2
4013422634,2023-05,4
4013422634,2023-06,2
4013422634,2023-07,3
4013422634,2023-09,7
4013422634,2023-10,7
4013422634,2023-11,3
4013422634,2023-12,4
4013422634,2024-01,1
4013422634,2024-03,1
4013422634,2024-04,3
4013422634,2024-05,1
4013422634,2024-06,1
4013422634,2024-07,1
4013422634,2024-08,5
4013422634,2024-09,2
4013422634,2024-10,1
4013422634,2024-11,1
4013422634,2024-12,4
4013422636,2022-01,6
4013422636,2022-02,5
4013422636,2022-03,5
4013422636,2022-04,4
4013422636,2022-05,4
4013422636,2022-06,2
4013422636,2022-07,5
4013422636,2022-08,6
4013422636,2022-09,4
4013422636,2022-10,3
4013422636,2022-11,1
4013422636,2022-12,4
4013422636,2023-01,1
4013422636,2023-02,5
4013422636,2023-03,1
4013422636,2023-04,4
4013422636,2023-05,2
4013422636,2023-06,6
4013422636,2023-07,4
4013422636,2023-08,5
4013422636,2023-09,2
4013422636,2023-10,2
4013422636,2023-12,5
4013422636,2024-02,2
4013422636,2024-03,1
4013422636,2024-04,3
4013422636,2024-05,3
4013422636,2024-06,1
4013422636,2024-07,3
4013422636,2024-08,4
4013422636,2024-09,2
4013422636,2024-10,3
4013422636,2024-11,4
4013422636,2024-12,6
4013422637,2022-10,1
4013422637,2023-03,1
4013422637,2023-04,1
4013422637,2023-07,1
4013422637,2023-08,1
4013422637,2023-09,1
4013422637,2023-11,1
4013422637,2024-01,1
4013422637,2024-02,2
4013422637,2024-06,2
4013422637,2024-07,1
4013422637,2024-10,1
4013422638,2022-01,2
4013422638,2022-02,2
4013422638,2022-03,1
4013422638,2022-04,4
4013422638,2022-05,6
4013422638,2022-07,9
4013422638,2022-08,3
4013422638,2022-09,8
4013422638,2022-10,4
4013422638,2022-11,5
4013422638,2022-12,2
4013422638,2023-01,3
4013422638,2023-02,4
4013422638,2023-03,5
4013422638,2023-04,10
4013422638,2023-05,9
4013422638,2023-06,7
4013422638,2023-07,18
4013422638,2023-08,7
4013422638,2023-09,12
4013422638,2023-10,20
4013422638,2023-12,10
4013422638,2024-01,9
4013422638,2024-02,11
4013422638,2024-03,11
4013422638,2024-04,20
4013422638,2024-05,2
4013422638,2024-06,4
4013422638,2024-07,10
4013422638,2024-08,12
4013422638,2024-09,14
4013422638,2024-10,15
4013422638,2024-11,7
4013422638,2024-12,16
4013422639,2022-03,1
4013422639,2022-11,1
4013422639,2023-01,1
4013422639,2023-08,1
4013422639,2023-09,1
4013422639,2023-11,1
4013422639,2024-01,2
4013422639,2024-03,1
4013422639,2024-06,1
4013422639,2024-07,1
4013422639,2024-08,1
4013422639,2024-10,1
4013422639,2024-11,1
4013422639,2024-12,2
4013422640,2022-01,1
4013422640,2022-03,1
4013422640,2022-05,3
4013422640,2022-06,1
4013422640,2022-07,1
4013422640,2022-09,2
4013422640,2022-10,1
4013422640,2022-11,3
4013422640,2022-12,1
4013422640,2023-01,3
4013422640,2023-03,2
4013422640,2023-05,3
4013422640,2023-10,1
4013422640,2023-11,3
4013422640,2023-12,2
4013422640,2024-01,1
4013422640,2024-02,3
4013422640,2024-03,1
4013422640,2024-04,2
4013422640,2024-07,1
4013422640,2024-08,5
4013422640,2024-09,2
4013422640,2024-10,1
4013422640,2024-12,4
4013422642,2022-01,1
4013422642,2022-02,2
4013422642,2022-03,5
4013422642,2022-04,3
4013422642,2022-05,6
4013422642,2022-06,2
4013422642,2022-07,3
4013422642,2022-08,1
4013422642,2022-09,4
4013422642,2022-10,2
4013422642,2022-11,2
4013422642,2022-12,1
4013422642,2023-01,2
4013422642,2023-02,2
4013422642,2023-03,4
4013422642,2023-04,3
4013422642,2023-05,8
4013422642,2023-06,11
4013422642,2023-07,5
4013422642,2023-08,4
4013422642,2023-09,10
4013422642,2023-10,6
4013422642,2023-11,8
4013422642,2023-12,3
4013422642,2024-01,2
4013422642,2024-02,2
4013422642,2024-03,4
4013422642,2024-04,5
4013422642,2024-05,3
4013422642,2024-06,4
4013422642,2024-07,3
4013422642,2024-08,6
4013422642,2024-09,7
4013422642,2024-10,9
4013422642,2024-11,7
4013422642,2024-12,4
4013422643,2022-03,1
4013422643,2022-04,3
4013422643,2022-07,1
4013422643,2022-09,2
4013422643,2022-10,1
4013422643,2023-01,1
4013422643,2023-02,1
4013422643,2023-04,2
4013422643,2023-05,1
4013422643,2023-09,1
4013422643,2024-01,1
4013422643,2024-04,1
4013422643,2024-07,2
4013422643,2024-09,1
4013422643,2024-10,1
4013422643,2024-11,1
4013422647,2022-03,1
4013422647,2022-05,1
4013422647,2022-06,2
4013422647,2022-07,3
4013422647,2022-09,1
4013422647,2022-10,1
4013422647,2022-11,1
4013422647,2022-12,4
4013422647,2023-01,1
4013422647,2023-02,2
4013422647,2023-03,3
4013422647,2023-06,2
4013422647,2023-07,2
4013422647,2023-08,3
4013422647,2023-09,7
4013422647,2023-10,5
4013422647,2023-11,3
4013422647,2023-12,5
4013422647,2024-01,5
4013422647,2024-02,3
4013422647,2024-03,4
4013422647,2024-04,3
4013422647,2024-05,1
4013422647,2024-06,3
4013422647,2024-07,2
4013422647,2024-08,2
4013422647,2024-09,3
4013422647,2024-10,4
4013422647,2024-11,6
4013422647,2024-12,2
4013422648,2022-03,1
4013422648,2022-05,1
4013422648,2022-12,1
4013422648,2023-09,1
4013422648,2023-11,1
4013422648,2023-12,1
4013422648,2024-05,1
4013422648,2024-06,2
4013422648,2024-07,2
4013422648,2024-10,2
4013422649,2022-01,1
4013422649,2022-06,2
4013422649,2022-07,1
4013422649,2022-08,1
4013422649,2022-10,1
4013422649,2023-01,1
4013422649,2023-02,1
4013422649,2023-04,2
4013422649,2023-05,1
4013422649,2023-06,2
4013422649,2023-07,2
4013422649,2023-09,1
4013422649,2023-11,2
4013422649,2023-12,1
4013422650,2023-05,1
4013422650,2023-12,1
4013422650,2024-01,1
4013422650,2024-05,1
4013422650,2024-06,1
4013422650,2024-09,1
4013422651,2022-03,1
4013422651,2022-09,1
4013422651,2022-10,1
4013422651,2022-11,1
4013422651,2022-12,1
4013422651,2023-01,2
4013422651,2023-06,1
4013422651,2023-08,1
4013422651,2023-09,1
4013422651,2023-10,1
4013422651,2024-08,2
4013422651,2024-09,1
4013422651,2024-10,1
4013422652,2024-06,1
4013422652,2024-09,1
4013422653,2022-02,1
4013422653,2022-03,1
4013422653,2022-04,2
4013422653,2022-05,3
4013422653,2022-06,1
4013422653,2022-07,6
4013422653,2022-08,2
4013422653,2022-09,1
4013422653,2022-10,2
4013422653,2022-11,1
4013422653,2023-02,3
4013422653,2023-03,1
4013422653,2023-05,1
4013422653,2023-06,1
4013422653,2023-09,2
4013422653,2023-10,4
4013422653,2023-11,2
4013422653,2023-12,2
4013422653,2024-01,4
4013422653,2024-02,5
4013422653,2024-03,1
4013422653,2024-04,6
4013422653,2024-05,2
4013422653,2024-06,1
4013422653,2024-07,3
4013422653,2024-08,2
4013422653,2024-09,1
4013422653,2024-10,1
4013422653,2024-11,1
4013422654,2022-02,1
4013422654,2022-11,1
4013422654,2023-04,2
4013422654,2023-07,1
4013422654,2023-09,3
4013422654,2023-10,1
4013422654,2023-12,2
4013422654,2024-04,2
4013422654,2024-05,1
4013422654,2024-07,2
4013422654,2024-10,1
4013422655,2022-01,5
4013422655,2022-02,4
4013422655,2022-03,2
4013422655,2022-04,4
4013422655,2022-05,2
4013422655,2022-06,9
4013422655,2022-07,2
4013422655,2022-08,3
4013422655,2022-09,6
4013422655,2022-10,13
4013422655,2022-11,4
4013422655,2022-12,5
4013422655,2023-01,3
4013422655,2023-02,1
4013422655,2023-03,1
4013422655,2023-04,5
4013422655,2023-05,1
4013422655,2023-06,8
4013422655,2023-07,7
4013422655,2023-08,2
4013422655,2023-09,2
4013422655,2023-10,4
4013422655,2023-11,3
4013422655,2023-12,3
4013422655,2024-01,2
4013422655,2024-02,2
4013422655,2024-03,1
4013422655,2024-04,3
4013422655,2024-05,6
4013422655,2024-06,3
4013422655,2024-07,7
4013422655,2024-08,3
4013422655,2024-09,8
4013422655,2024-10,7
4013422655,2024-11,5
4013422655,2024-12,9
4013422656,2023-02,1
4013422656,2023-04,1
4013422656,2023-05,1
4013422657,2022-04,2
4013422657,2022-07,1
4013422657,2022-11,1
4013422657,2023-06,1
4013422657,2024-01,1
4013422657,2024-06,1
4013422657,2024-09,1
4013422658,2022-01,1
4013422658,2023-08,1
4013422659,2022-01,4
4013422659,2022-04,3
4013422659,2022-05,6
4013422659,2022-06,6
4013422659,2022-07,2
4013422659,2022-08,2
4013422659,2022-09,1
4013422659,2022-10,3
4013422659,2022-11,1
4013422659,2022-12,1
4013422659,2023-01,4
4013422659,2023-02,1
4013422659,2023-03,1
4013422659,2023-06,2
4013422659,2023-07,2
4013422659,2023-08,3
4013422659,2023-09,3
4013422659,2023-10,3
4013422659,2023-11,2
4013422659,2023-12,7
4013422659,2024-02,1
4013422659,2024-03,4
4013422659,2024-04,3
4013422659,2024-05,2
4013422659,2024-06,1
4013422659,2024-07,2
4013422659,2024-08,1
4013422659,2024-09,4
4013422659,2024-10,1
4013422659,2024-11,6
4013422659,2024-12,4
4013422660,2022-02,3
4013422660,2022-03,1
4013422660,2022-06,1
4013422660,2022-07,4
4013422660,2022-08,1
4013422660,2022-09,1
4013422660,2022-10,1
4013422660,2023-01,1
4013422660,2023-02,1
4013422660,2023-05,5
4013422660,2023-06,7
4013422660,2023-07,5
4013422660,2023-08,2
4013422660,2023-09,4
4013422660,2023-10,3
4013422660,2023-11,1
4013422660,2023-12,2
4013422660,2024-01,5
4013422660,2024-02,1
4013422660,2024-03,4
4013422660,2024-04,3
4013422660,2024-05,5
4013422660,2024-06,3
4013422660,2024-07,5
4013422660,2024-08,5
4013422660,2024-09,5
4013422660,2024-10,8
4013422660,2024-11,2
4013422660,2024-12,3
4013522802,2022-01,3
4013522802,2022-02,3
4013522802,2022-03,1
4013522802,2022-04,3
4013522802,2022-05,2
4013522802,2022-06,7
4013522802,2022-07,2
4013522802,2022-09,1
4013522802,2022-10,2
4013522802,2022-11,1
4013522802,2023-04,1
4013522802,2023-06,1
4013522802,2023-07,1
4013522802,2023-09,1
4013522802,2023-10,2
4013522802,2024-03,1
4013522802,2024-04,5
4013522802,2024-05,1
4013522802,2024-06,2
4013522802,2024-08,6
4013522802,2024-09,1
4013522802,2024-10,5
4013522802,2024-12,2
4013522901,2022-01,7
4013522901,2022-02,3
4013522901,2022-03,4
4013522901,2022-04,5
4013522901,2022-05,13
4013522901,2022-06,4
4013522901,2022-07,20
4013522901,2022-08,11
4013522901,2022-09,8
4013522901,2022-10,6
4013522901,2022-11,6
4013522901,2022-12,9
4013522901,2023-01,10
4013522901,2023-02,6
4013522901,2023-03,5
4013522901,2023-04,4
4013522901,2023-05,8
4013522901,2023-06,8
4013522901,2023-07,8
4013522901,2023-08,7
4013522901,2023-09,8
4013522901,2023-10,10
4013522901,2023-11,13
4013522901,2023-12,8
4013522901,2024-01,8
4013522901,2024-02,5
4013522901,2024-03,7
4013522901,2024-04,13
4013522901,2024-05,14
4013522901,2024-06,7
4013522901,2024-07,15
4013522901,2024-08,12
4013522901,2024-09,7
4013522901,2024-10,12
4013522901,2024-11,4
4013522901,2024-12,7
4013522903,2022-01,3
4013522903,2022-02,5
4013522903,2022-03,8
4013522903,2022-04,13
4013522903,2022-05,13
4013522903,2022-06,10
4013522903,2022-07,9
4013522903,2022-08,7
4013522903,2022-09,6
4013522903,2022-10,9
4013522903,2022-11,6
4013522903,2022-12,5
4013522903,2023-01,5
4013522903,2023-02,1
4013522903,2023-03,2
4013522903,2023-04,6
4013522903,2023-05,8
4013522903,2023-06,8
4013522903,2023-07,3
4013522903,2023-08,5
4013522903,2023-09,5
4013522903,2023-10,7
4013522903,2023-11,3
4013522903,2023-12,2
4013522903,2024-02,1
4013522903,2024-03,4
4013522903,2024-04,1
4013522903,2024-05,3
4013522903,2024-06,2
4013522903,2024-07,3
4013522903,2024-08,1
4013522903,2024-09,2
4013522903,2024-10,3
4013522903,2024-11,6
4013522904,2022-01,5
4013522904,2022-02,2
4013522904,2022-03,5
4013522904,2022-04,6
4013522904,2022-05,7
4013522904,2022-06,2
4013522904,2022-07,2
4013522904,2022-08,4
4013522904,2022-09,5
4013522904,2022-10,5
4013522904,2022-11,1
4013522904,2022-12,1
4013522904,2023-01,2
4013522904,2023-02,3
4013522904,2023-04,1
4013522904,2023-05,2
4013522904,2023-06,1
4013522904,2023-07,1
4013522904,2023-08,4
4013522904,2023-09,3
4013522904,2023-10,1
4013522904,2023-12,1
4013522904,2024-01,2
4013522904,2024-02,2
4013522904,2024-03,2
4013522904,2024-04,2
4013522904,2024-05,2
4013522904,2024-06,2
4013522904,2024-07,2
4013522904,2024-08,1
4013522904,2024-09,2
4013522904,2024-10,5
4013522904,2024-12,3
4013523002,2022-01,8
4013523002,2022-02,3
4013523002,2022-03,3
4013523002,2022-04,2
4013523002,2022-05,3
4013523002,2022-06,2
4013523002,2022-07,3
4013523002,2022-08,3
4013523002,2022-09,1
4013523002,2022-10,4
4013523002,2022-11,3
4013523002,2022-12,4
4013523002,2023-01,2
4013523002,2023-02,3
4013523002,2023-03,2
4013523002,2023-05,4
4013523002,2023-06,2
4013523002,2023-07,4
4013523002,2023-08,7
4013523002,2023-09,2
4013523002,2023-10,1
4013523002,2023-11,3
4013523002,2023-12,2
4013523002,2024-01,3
4013523002,2024-02,3
4013523002,2024-03,1
4013523002,2024-04,4
4013523002,2024-06,1
4013523002,2024-08,1
4013523002,2024-10,7
4013523002,2024-11,2
4013523005,2022-01,2
4013523005,2022-02,2
4013523005,2022-03,1
4013523005,2022-04,4
4013523005,2022-05,1
4013523005,2022-06,3
4013523005,2022-07,4
4013523005,2022-08,4
4013523005,2022-09,1
4013523005,2022-10,3
4013523005,2022-11,1
4013523005,2022-12,2
4013523005,2023-02,3
4013523005,2023-03,1
4013523005,2023-04,6
4013523005,2023-05,4
4013523005,2023-06,2
4013523005,2023-07,1
4013523005,2023-08,4
4013523005,2023-09,3
4013523005,2023-10,2
4013523005,2023-11,3
4013523005,2023-12,2
4013523005,2024-01,1
4013523005,2024-02,1
4013523005,2024-03,2
4013523005,2024-04,3
4013523005,2024-06,2
4013523005,2024-07,4
4013523005,2024-08,6
4013523005,2024-09,2
4013523005,2024-10,3
4013523005,2024-11,2
4013523005,2024-12,2
4013523006,2022-01,13
4013523006,2022-02,10
4013523006,2022-03,7
4013523006,2022-04,7
4013523006,2022-05,9
4013523006,2022-06,9
4013523006,2022-07,10
4013523006,2022-08,7
4013523006,2022-09,10
4013523006,2022-10,4
4013523006,2022-11,5
4013523006,2022-12,5
4013523006,2023-01,6
4013523006,2023-02,1
4013523006,2023-03,5
4013523006,2023-04,3
4013523006,2023-05,3
4013523006,2023-06,5
4013523006,2023-07,7
4013523006,2023-08,3
4013523006,2023-09,6
4013523006,2023-10,1
4013523006,2023-11,3
4013523006,2023-12,1
4013523006,2024-01,1
4013523006,2024-02,2
4013523006,2024-03,2
4013523006,2024-04,5
4013523006,2024-05,6
4013523006,2024-06,8
4013523006,2024-07,4
4013523006,2024-08,5
4013523006,2024-09,4
4013523006,2024-10,4
4013523006,2024-11,9
4013523006,2024-12,7
4013523007,2022-01,7
4013523007,2022-02,6
4013523007,2022-03,2
4013523007,2022-04,3
4013523007,2022-05,6
4013523007,2022-06,8
4013523007,2022-07,4
4013523007,2022-08,9
4013523007,2022-09,3
4013523007,2022-10,7
4013523007,2022-11,4
4013523007,2022-12,7
4013523007,2023-01,4
4013523007,2023-03,2
4013523007,2023-04,4
4013523007,2023-05,2
4013523007,2023-06,2
4013523007,2023-07,3
4013523007,2023-08,4
4013523007,2023-09,4
4013523007,2023-10,3
4013523007,2023-11,1
4013523007,2023-12,2
4013523007,2024-01,3
4013523007,2024-02,2
4013523007,2024-03,5
4013523007,2024-04,5
4013523007,2024-05,4
4013523007,2024-06,5
4013523007,2024-07,6
4013523007,2024-08,6
4013523007,2024-09,2
4013523007,2024-11,4
4013523007,2024-12,5
4013523008,2022-01,1
4013523008,2022-02,6
4013523008,2022-03,2
4013523008,2022-04,1
4013523008,2022-05,6
4013523008,2022-06,5
4013523008,2022-07,4
4013523008,2022-08,1
4013523008,2022-09,3
4013523008,2022-10,1
4013523008,2022-11,4
4013523008,2022-12,4
4013523008,2023-01,4
4013523008,2023-02,2
4013523008,2023-03,1
4013523008,2023-04,3
4013523008,2023-05,2
4013523008,2023-06,1
4013523008,2023-07,4
4013523008,2023-08,3
4013523008,2023-09,1
4013523008,2023-10,5
4013523008,2023-12,2
4013523008,2024-01,4
4013523008,2024-02,2
4013523008,2024-03,3
4013523008,2024-05,3
4013523008,2024-06,1
4013523008,2024-07,2
4013523008,2024-08,5
4013523008,2024-09,2
4013523008,2024-10,5
4013523008,2024-11,1
4013523008,2024-12,4
4013523102,2022-01,18
4013523102,2022-02,12
4013523102,2022-03,8
4013523102,2022-04,8
4013523102,2022-05,12
4013523102,2022-06,10
4013523102,2022-07,7
4013523102,2022-08,9
4013523102,2022-09,5
4013523102,2022-10,11
4013523102,2022-11,8
4013523102,2022-12,16
4013523102,2023-01,8
4013523102,2023-02,5
4013523102,2023-03,6
4013523102,2023-04,5
4013523102,2023-05,9
4013523102,2023-06,9
4013523102,2023-07,10
4013523102,2023-08,15
4013523102,2023-09,11
4013523102,2023-10,4
4013523102,2023-11,12
4013523102,2023-12,3
4013523102,2024-01,9
4013523102,2024-02,10
4013523102,2024-03,17
4013523102,2024-04,9
4013523102,2024-05,12
4013523102,2024-06,9
4013523102,2024-07,11
4013523102,2024-08,6
4013523102,2024-09,12
4013523102,2024-10,5
4013523102,2024-11,7
4013523102,2024-12,6
4013523103,2022-01,3
4013523103,2022-02,3
4013523103,2022-03,3
4013523103,2022-04,4
4013523103,2022-05,3
4013523103,2022-06,6
4013523103,2022-07,10
4013523103,2022-08,4
4013523103,2022-09,14
4013523103,2022-10,8
4013523103,2022-11,8
4013523103,2022-12,8
4013523103,2023-01,15
4013523103,2023-02,9
4013523103,2023-03,3
4013523103,2023-04,10
4013523103,2023-05,9
4013523103,2023-06,22
4013523103,2023-07,5
4013523103,2023-08,13
4013523103,2023-09,4
4013523103,2023-10,10
4013523103,2023-11,4
4013523103,2023-12,7
4013523103,2024-01,12
4013523103,2024-02,9
4013523103,2024-03,4
4013523103,2024-04,12
4013523103,2024-05,6
4013523103,2024-06,11
4013523103,2024-07,7
4013523103,2024-08,14
4013523103,2024-09,12
4013523103,2024-10,9
4013523103,2024-11,6
4013523103,2024-12,12
4013523104,2022-01,15
4013523104,2022-02,25
4013523104,2022-03,12
4013523104,2022-04,11
4013523104,2022-05,26
4013523104,2022-06,14
4013523104,2022-07,24
4013523104,2022-08,15
4013523104,2022-09,22
4013523104,2022-10,9
4013523104,2022-11,11
4013523104,2022-12,13
4013523104,2023-01,7
4013523104,2023-02,6
4013523104,2023-03,10
4013523104,2023-04,16
4013523104,2023-05,14
4013523104,2023-06,10
4013523104,2023-07,10
4013523104,2023-08,13
4013523104,2023-09,8
4013523104,2023-10,10
4013523104,2023-11,17
4013523104,2023-12,10
4013523104,2024-01,5
4013523104,2024-02,13
4013523104,2024-03,19
4013523104,2024-04,10
4013523104,2024-05,20
4013523104,2024-06,11
4013523104,2024-07,19
4013523104,2024-08,15
4013523104,2024-09,21
4013523104,2024-10,10
4013523104,2024-11,17
4013523104,2024-12,18
4013610001,2024-04,1
4013610001,2024-07,1
4013610002,2022-09,1
4013610002,2022-12,1
4013610002,2023-01,1
4013610002,2023-04,1
4013610002,2023-06,2
4013610002,2023-08,1
4013610002,2024-05,1
4013610002,2024-09,1
4013610201,2022-01,1
4013610201,2022-09,1
4013610201,2023-08,1
4013610201,2024-02,1
4013610201,2024-04,1
4013610201,2024-07,1
4013610201,2024-12,1
4013610202,2022-01,1
4013610202,2022-04,1
4013610202,2022-09,1
4013610202,2023-08,1
4013610301,2022-01,1
4013610301,2022-02,4
4013610301,2022-03,2
4013610301,2022-04,3
4013610301,2022-05,4
4013610301,2022-06,5
4013610301,2022-07,1
4013610301,2022-08,4
4013610301,2022-09,1
4013610301,2022-10,2
4013610301,2022-11,1
4013610301,2022-12,2
4013610301,2023-02,2
4013610301,2023-03,2
4013610301,2023-04,1
4013610301,2023-05,1
4013610301,2023-06,2
4013610301,2023-08,2
4013610301,2023-09,1
4013610301,2023-10,1
4013610301,2023-11,2
4013610301,2023-12,2
4013610301,2024-01,3
4013610301,2024-02,1
4013610301,2024-03,2
4013610301,2024-04,2
4013610301,2024-05,1
4013610301,2024-06,3
4013610301,2024-07,3
4013610301,2024-08,1
4013610301,2024-09,3
4013610302,2022-03,1
4013610302,2022-04,1
4013610302,2022-06,1
4013610302,2022-09,1
4013610302,2022-10,1
4013610302,2022-12,1
4013610302,2023-11,1
4013610302,2024-01,1
4013610302,2024-02,1
4013610302,2024-04,1
4013610302,2024-10,1
4013610302,2024-12,1
4013610400,2022-02,1
4013610400,2022-05,1
4013610400,2022-11,1
4013610400,2024-03,1
4013610400,2024-08,1
4013610400,2024-12,4
4013610500,2023-03,1
4013610500,2024-04,1
4013610500,2024-08,1
4013610500,2024-10,1
4013610600,2022-03,6
4013610600,2022-04,5
4013610600,2022-05,2
4013610600,2022-07,1
4013610600,2022-08,5
4013610600,2022-09,1
4013610600,2022-10,1
4013610600,2022-12,1
4013610600,2023-01,2
4013610600,2023-02,2
4013610600,2023-03,1
4013610600,2023-05,4
4013610600,2023-06,2
4013610600,2023-07,1
4013610600,2023-08,2
4013610600,2023-09,2
4013610600,2023-10,4
4013610600,2023-11,5
4013610600,2023-12,1
4013610600,2024-01,7
4013610600,2024-03,2
4013610600,2024-04,2
4013610600,2024-05,1
4013610600,2024-06,2
4013610600,2024-07,2
4013610600,2024-08,4
4013610600,2024-09,2
4013610600,2024-10,2
4013610600,2024-11,1
4013610600,2024-12,2
4013610700,2022-02,1
4013610700,2022-03,1
4013610700,2023-04,1
4013610700,2023-10,1
4013610700,2024-01,1
4013610700,2024-02,1
4013610700,2024-06,1
4013610700,2024-10,1
4013610700,2024-12,2
4013610800,2022-01,1
4013610800,2022-10,1
4013610800,2023-12,1
4013610800,2024-01,1
4013610800,2024-03,1
4013610800,2024-05,1
4013610800,2024-06,1
4013610800,2024-07,1
4013610800,2024-08,2
4013610800,2024-10,1
4013610800,2024-11,1
4013610901,2022-03,2
4013610901,2022-04,1
4013610901,2022-08,2
4013610901,2022-09,2
4013610901,2022-11,1
4013610901,2022-12,1
4013610901,2023-03,1
4013610901,2023-05,2
4013610901,2023-07,2
4013610901,2023-09,1
4013610901,2023-11,3
4013610901,2024-04,1
4013610901,2024-08,2
4013610901,2024-09,2
4013610901,2024-10,1
4013610902,2022-01,1
4013610902,2022-03,1
4013610902,2022-04,1
4013610902,2022-05,1
4013610902,2022-06,1
